product_slug,sku,name,Categories,categories_slug,category_slug,Brand,brand_slug_origenal,Image URL,Attributes_origenal,attributes,Price,Regular Price,Sale Price,type,images,variant,description,short_description,stock,brand_slug
100-cotton-j54-navy-blue-cargo-pants-with-reflective-j54-navy-dromex,DW-CARGO-PRT26-3,"100% COTTON J54 NAVY BLUE CARGO PANTS WITH REFLECTIVE J54 NAVY, DROMEX","PPE, PPE, PPE, Safety Wear &amp; Equipment, Workwear, Workwear &amp; PPE","ppe, workwear-ppe-ppe, safety-wear-equipment-ppe, safety-wear-equipment, workwear-ppe-2, workwear-ppe",ppe,Dromex,dromex,https://uvhholdings.co.za/wp-content/uploads/2026/02/Protective-Wear-Dromex_18.jpg,"['Size: 26', '28', '30', '32', '34', '36', '38', '40', '42', '44', '46', '48', '50', '52\nColour: Navy Blue']","{""Size"": ""30"", ""Colour"": ""Navy Blue""}",358,358,,0,/02/Protective-Wear-Dromex_18.jpg,2,,,0,dromex
100-cotton-j54-navy-blue-cargo-pants-with-reflective-j54-navy-dromex,DW-CARGO-PRT26-4,"100% COTTON J54 NAVY BLUE CARGO PANTS WITH REFLECTIVE J54 NAVY, DROMEX","PPE, PPE, PPE, Safety Wear &amp; Equipment, Workwear, Workwear &amp; PPE","ppe, workwear-ppe-ppe, safety-wear-equipment-ppe, safety-wear-equipment, workwear-ppe-2, workwear-ppe",ppe,Dromex,dromex,https://uvhholdings.co.za/wp-content/uploads/2026/02/Protective-Wear-Dromex_18.jpg,"['Size: 26', '28', '30', '32', '34', '36', '38', '40', '42', '44', '46', '48', '50', '52\nColour: Navy Blue']","{""Size"": ""32"", ""Colour"": ""Navy Blue""}",358,358,,0,/02/Protective-Wear-Dromex_18.jpg,2,,,0,dromex
100-cotton-j54-navy-blue-cargo-pants-with-reflective-j54-navy-dromex,DW-CARGO-PRT26-5,"100% COTTON J54 NAVY BLUE CARGO PANTS WITH REFLECTIVE J54 NAVY, DROMEX","PPE, PPE, PPE, Safety Wear &amp; Equipment, Workwear, Workwear &amp; PPE","ppe, workwear-ppe-ppe, safety-wear-equipment-ppe, safety-wear-equipment, workwear-ppe-2, workwear-ppe",ppe,Dromex,dromex,https://uvhholdings.co.za/wp-content/uploads/2026/02/Protective-Wear-Dromex_18.jpg,"['Size: 26', '28', '30', '32', '34', '36', '38', '40', '42', '44', '46', '48', '50', '52\nColour: Navy Blue']","{""Size"": ""34"", ""Colour"": ""Navy Blue""}",358,358,,0,/02/Protective-Wear-Dromex_18.jpg,2,,,0,dromex
100-cotton-j54-navy-blue-cargo-pants-with-reflective-j54-navy-dromex,DW-CARGO-PRT26-6,"100% COTTON J54 NAVY BLUE CARGO PANTS WITH REFLECTIVE J54 NAVY, DROMEX","PPE, PPE, PPE, Safety Wear &amp; Equipment, Workwear, Workwear &amp; PPE","ppe, workwear-ppe-ppe, safety-wear-equipment-ppe, safety-wear-equipment, workwear-ppe-2, workwear-ppe",ppe,Dromex,dromex,https://uvhholdings.co.za/wp-content/uploads/2026/02/Protective-Wear-Dromex_18.jpg,"['Size: 26', '28', '30', '32', '34', '36', '38', '40', '42', '44', '46', '48', '50', '52\nColour: Navy Blue']","{""Size"": ""36"", ""Colour"": ""Navy Blue""}",358,358,,0,/02/Protective-Wear-Dromex_18.jpg,2,,,0,dromex
100-cotton-j54-navy-blue-cargo-pants-with-reflective-j54-navy-dromex,DW-CARGO-PRT26-7,"100% COTTON J54 NAVY BLUE CARGO PANTS WITH REFLECTIVE J54 NAVY, DROMEX","PPE, PPE, PPE, Safety Wear &amp; Equipment, Workwear, Workwear &amp; PPE","ppe, workwear-ppe-ppe, safety-wear-equipment-ppe, safety-wear-equipment, workwear-ppe-2, workwear-ppe",ppe,Dromex,dromex,https://uvhholdings.co.za/wp-content/uploads/2026/02/Protective-Wear-Dromex_18.jpg,"['Size: 26', '28', '30', '32', '34', '36', '38', '40', '42', '44', '46', '48', '50', '52\nColour: Navy Blue']","{""Size"": ""38"", ""Colour"": ""Navy Blue""}",358,358,,0,/02/Protective-Wear-Dromex_18.jpg,2,,,0,dromex
100-cotton-j54-navy-blue-cargo-pants-with-reflective-j54-navy-dromex,DW-CARGO-PRT26-8,"100% COTTON J54 NAVY BLUE CARGO PANTS WITH REFLECTIVE J54 NAVY, DROMEX","PPE, PPE, PPE, Safety Wear &amp; Equipment, Workwear, Workwear &amp; PPE","ppe, workwear-ppe-ppe, safety-wear-equipment-ppe, safety-wear-equipment, workwear-ppe-2, workwear-ppe",ppe,Dromex,dromex,https://uvhholdings.co.za/wp-content/uploads/2026/02/Protective-Wear-Dromex_18.jpg,"['Size: 26', '28', '30', '32', '34', '36', '38', '40', '42', '44', '46', '48', '50', '52\nColour: Navy Blue']","{""Size"": ""40"", ""Colour"": ""Navy Blue""}",358,358,,0,/02/Protective-Wear-Dromex_18.jpg,2,,,0,dromex
100-cotton-j54-navy-blue-cargo-pants-with-reflective-j54-navy-dromex,DW-CARGO-PRT26-9,"100% COTTON J54 NAVY BLUE CARGO PANTS WITH REFLECTIVE J54 NAVY, DROMEX","PPE, PPE, PPE, Safety Wear &amp; Equipment, Workwear, Workwear &amp; PPE","ppe, workwear-ppe-ppe, safety-wear-equipment-ppe, safety-wear-equipment, workwear-ppe-2, workwear-ppe",ppe,Dromex,dromex,https://uvhholdings.co.za/wp-content/uploads/2026/02/Protective-Wear-Dromex_18.jpg,"['Size: 26', '28', '30', '32', '34', '36', '38', '40', '42', '44', '46', '48', '50', '52\nColour: Navy Blue']","{""Size"": ""42"", ""Colour"": ""Navy Blue""}",358,358,,0,/02/Protective-Wear-Dromex_18.jpg,2,,,0,dromex
100-cotton-j54-navy-blue-cargo-pants-with-reflective-j54-navy-dromex,DW-CARGO-PRT26-10,"100% COTTON J54 NAVY BLUE CARGO PANTS WITH REFLECTIVE J54 NAVY, DROMEX","PPE, PPE, PPE, Safety Wear &amp; Equipment, Workwear, Workwear &amp; PPE","ppe, workwear-ppe-ppe, safety-wear-equipment-ppe, safety-wear-equipment, workwear-ppe-2, workwear-ppe",ppe,Dromex,dromex,https://uvhholdings.co.za/wp-content/uploads/2026/02/Protective-Wear-Dromex_18.jpg,"['Size: 26', '28', '30', '32', '34', '36', '38', '40', '42', '44', '46', '48', '50', '52\nColour: Navy Blue']","{""Size"": ""44"", ""Colour"": ""Navy Blue""}",358,358,,0,/02/Protective-Wear-Dromex_18.jpg,2,,,0,dromex
100-cotton-j54-navy-blue-cargo-pants-with-reflective-j54-navy-dromex,DW-CARGO-PRT26-11,"100% COTTON J54 NAVY BLUE CARGO PANTS WITH REFLECTIVE J54 NAVY, DROMEX","PPE, PPE, PPE, Safety Wear &amp; Equipment, Workwear, Workwear &amp; PPE","ppe, workwear-ppe-ppe, safety-wear-equipment-ppe, safety-wear-equipment, workwear-ppe-2, workwear-ppe",ppe,Dromex,dromex,https://uvhholdings.co.za/wp-content/uploads/2026/02/Protective-Wear-Dromex_18.jpg,"['Size: 26', '28', '30', '32', '34', '36', '38', '40', '42', '44', '46', '48', '50', '52\nColour: Navy Blue']","{""Size"": ""46"", ""Colour"": ""Navy Blue""}",358,358,,0,/02/Protective-Wear-Dromex_18.jpg,2,,,0,dromex
100-cotton-j54-navy-blue-cargo-pants-with-reflective-j54-navy-dromex,DW-CARGO-PRT26-12,"100% COTTON J54 NAVY BLUE CARGO PANTS WITH REFLECTIVE J54 NAVY, DROMEX","PPE, PPE, PPE, Safety Wear &amp; Equipment, Workwear, Workwear &amp; PPE","ppe, workwear-ppe-ppe, safety-wear-equipment-ppe, safety-wear-equipment, workwear-ppe-2, workwear-ppe",ppe,Dromex,dromex,https://uvhholdings.co.za/wp-content/uploads/2026/02/Protective-Wear-Dromex_18.jpg,"['Size: 26', '28', '30', '32', '34', '36', '38', '40', '42', '44', '46', '48', '50', '52\nColour: Navy Blue']","{""Size"": ""48"", ""Colour"": ""Navy Blue""}",358,358,,0,/02/Protective-Wear-Dromex_18.jpg,2,,,0,dromex
100-cotton-j54-navy-blue-cargo-pants-with-reflective-j54-navy-dromex,DW-CARGO-PRT26-13,"100% COTTON J54 NAVY BLUE CARGO PANTS WITH REFLECTIVE J54 NAVY, DROMEX","PPE, PPE, PPE, Safety Wear &amp; Equipment, Workwear, Workwear &amp; PPE","ppe, workwear-ppe-ppe, safety-wear-equipment-ppe, safety-wear-equipment, workwear-ppe-2, workwear-ppe",ppe,Dromex,dromex,https://uvhholdings.co.za/wp-content/uploads/2026/02/Protective-Wear-Dromex_18.jpg,"['Size: 26', '28', '30', '32', '34', '36', '38', '40', '42', '44', '46', '48', '50', '52\nColour: Navy Blue']","{""Size"": ""50"", ""Colour"": ""Navy Blue""}",358,358,,0,/02/Protective-Wear-Dromex_18.jpg,2,,,0,dromex
100-cotton-j54-navy-blue-cargo-pants-with-reflective-j54-navy-dromex,DW-CARGO-PRT26-14,"100% COTTON J54 NAVY BLUE CARGO PANTS WITH REFLECTIVE J54 NAVY, DROMEX","PPE, PPE, PPE, Safety Wear &amp; Equipment, Workwear, Workwear &amp; PPE","ppe, workwear-ppe-ppe, safety-wear-equipment-ppe, safety-wear-equipment, workwear-ppe-2, workwear-ppe",ppe,Dromex,dromex,https://uvhholdings.co.za/wp-content/uploads/2026/02/Protective-Wear-Dromex_18.jpg,"['Size: 26', '28', '30', '32', '34', '36', '38', '40', '42', '44', '46', '48', '50', '52\nColour: Navy Blue']","{""Size"": ""52"", ""Colour"": ""Navy Blue""}",358,358,,0,/02/Protective-Wear-Dromex_18.jpg,2,,,0,dromex
100-cotton-hi-visibility-ventilated-two-tone-short-sleeve-shirts-yellow-navy-blue-dromex,DW-HVSSYLNB-JS,"100% COTTON HI-VISIBILITY VENTILATED TWO TONE SHORT SLEEVE SHIRTS - YELLOW / NAVY BLUE, DROMEX","PPE, PPE, PPE, Safety Wear &amp; Equipment, Workwear, Workwear &amp; PPE","ppe, workwear-ppe-ppe, safety-wear-equipment-ppe, safety-wear-equipment, workwear-ppe-2, workwear-ppe",ppe,Dromex,dromex,https://uvhholdings.co.za/wp-content/uploads/2026/02/Protective-Wear-Dromex_17.jpg,"['Size: S', 'M', 'L', 'XL', '2XL', '3XL', '4XL', '5XL\nColour: Yellow/Navy']","{""Size"": ""S"", ""Colour"": ""Yellow/Navy""}",293,293,,0,/02/Protective-Wear-Dromex_17.jpg,1,,,0,dromex
100-cotton-hi-visibility-ventilated-two-tone-short-sleeve-shirts-yellow-navy-blue-dromex,DW-HVSSYLNB-JS-2,"100% COTTON HI-VISIBILITY VENTILATED TWO TONE SHORT SLEEVE SHIRTS - YELLOW / NAVY BLUE, DROMEX","PPE, PPE, PPE, Safety Wear &amp; Equipment, Workwear, Workwear &amp; PPE","ppe, workwear-ppe-ppe, safety-wear-equipment-ppe, safety-wear-equipment, workwear-ppe-2, workwear-ppe",ppe,Dromex,dromex,https://uvhholdings.co.za/wp-content/uploads/2026/02/Protective-Wear-Dromex_17.jpg,"['Size: S', 'M', 'L', 'XL', '2XL', '3XL', '4XL', '5XL\nColour: Yellow/Navy']","{""Size"": ""M"", ""Colour"": ""Yellow/Navy""}",293,293,,0,/02/Protective-Wear-Dromex_17.jpg,2,,,0,dromex
100-cotton-hi-visibility-ventilated-two-tone-short-sleeve-shirts-yellow-navy-blue-dromex,DW-HVSSYLNB-JS-3,"100% COTTON HI-VISIBILITY VENTILATED TWO TONE SHORT SLEEVE SHIRTS - YELLOW / NAVY BLUE, DROMEX","PPE, PPE, PPE, Safety Wear &amp; Equipment, Workwear, Workwear &amp; PPE","ppe, workwear-ppe-ppe, safety-wear-equipment-ppe, safety-wear-equipment, workwear-ppe-2, workwear-ppe",ppe,Dromex,dromex,https://uvhholdings.co.za/wp-content/uploads/2026/02/Protective-Wear-Dromex_17.jpg,"['Size: S', 'M', 'L', 'XL', '2XL', '3XL', '4XL', '5XL\nColour: Yellow/Navy']","{""Size"": ""L"", ""Colour"": ""Yellow/Navy""}",293,293,,0,/02/Protective-Wear-Dromex_17.jpg,2,,,0,dromex
100-cotton-hi-visibility-ventilated-two-tone-short-sleeve-shirts-yellow-navy-blue-dromex,DW-HVSSYLNB-JS-4,"100% COTTON HI-VISIBILITY VENTILATED TWO TONE SHORT SLEEVE SHIRTS - YELLOW / NAVY BLUE, DROMEX","PPE, PPE, PPE, Safety Wear &amp; Equipment, Workwear, Workwear &amp; PPE","ppe, workwear-ppe-ppe, safety-wear-equipment-ppe, safety-wear-equipment, workwear-ppe-2, workwear-ppe",ppe,Dromex,dromex,https://uvhholdings.co.za/wp-content/uploads/2026/02/Protective-Wear-Dromex_17.jpg,"['Size: S', 'M', 'L', 'XL', '2XL', '3XL', '4XL', '5XL\nColour: Yellow/Navy']","{""Size"": ""XL"", ""Colour"": ""Yellow/Navy""}",293,293,,0,/02/Protective-Wear-Dromex_17.jpg,2,,,0,dromex
100-cotton-hi-visibility-ventilated-two-tone-short-sleeve-shirts-yellow-navy-blue-dromex,DW-HVSSYLNB-JS-5,"100% COTTON HI-VISIBILITY VENTILATED TWO TONE SHORT SLEEVE SHIRTS - YELLOW / NAVY BLUE, DROMEX","PPE, PPE, PPE, Safety Wear &amp; Equipment, Workwear, Workwear &amp; PPE","ppe, workwear-ppe-ppe, safety-wear-equipment-ppe, safety-wear-equipment, workwear-ppe-2, workwear-ppe",ppe,Dromex,dromex,https://uvhholdings.co.za/wp-content/uploads/2026/02/Protective-Wear-Dromex_17.jpg,"['Size: S', 'M', 'L', 'XL', '2XL', '3XL', '4XL', '5XL\nColour: Yellow/Navy']","{""Size"": ""2XL"", ""Colour"": ""Yellow/Navy""}",293,293,,0,/02/Protective-Wear-Dromex_17.jpg,2,,,0,dromex
100-cotton-hi-visibility-ventilated-two-tone-short-sleeve-shirts-yellow-navy-blue-dromex,DW-HVSSYLNB-JS-6,"100% COTTON HI-VISIBILITY VENTILATED TWO TONE SHORT SLEEVE SHIRTS - YELLOW / NAVY BLUE, DROMEX","PPE, PPE, PPE, Safety Wear &amp; Equipment, Workwear, Workwear &amp; PPE","ppe, workwear-ppe-ppe, safety-wear-equipment-ppe, safety-wear-equipment, workwear-ppe-2, workwear-ppe",ppe,Dromex,dromex,https://uvhholdings.co.za/wp-content/uploads/2026/02/Protective-Wear-Dromex_17.jpg,"['Size: S', 'M', 'L', 'XL', '2XL', '3XL', '4XL', '5XL\nColour: Yellow/Navy']","{""Size"": ""3XL"", ""Colour"": ""Yellow/Navy""}",293,293,,0,/02/Protective-Wear-Dromex_17.jpg,2,,,0,dromex
100-cotton-hi-visibility-ventilated-two-tone-short-sleeve-shirts-yellow-navy-blue-dromex,DW-HVSSYLNB-JS-7,"100% COTTON HI-VISIBILITY VENTILATED TWO TONE SHORT SLEEVE SHIRTS - YELLOW / NAVY BLUE, DROMEX","PPE, PPE, PPE, Safety Wear &amp; Equipment, Workwear, Workwear &amp; PPE","ppe, workwear-ppe-ppe, safety-wear-equipment-ppe, safety-wear-equipment, workwear-ppe-2, workwear-ppe",ppe,Dromex,dromex,https://uvhholdings.co.za/wp-content/uploads/2026/02/Protective-Wear-Dromex_17.jpg,"['Size: S', 'M', 'L', 'XL', '2XL', '3XL', '4XL', '5XL\nColour: Yellow/Navy']","{""Size"": ""4XL"", ""Colour"": ""Yellow/Navy""}",293,293,,0,/02/Protective-Wear-Dromex_17.jpg,2,,,0,dromex
100-cotton-hi-visibility-ventilated-two-tone-short-sleeve-shirts-yellow-navy-blue-dromex,DW-HVSSYLNB-JS-8,"100% COTTON HI-VISIBILITY VENTILATED TWO TONE SHORT SLEEVE SHIRTS - YELLOW / NAVY BLUE, DROMEX","PPE, PPE, PPE, Safety Wear &amp; Equipment, Workwear, Workwear &amp; PPE","ppe, workwear-ppe-ppe, safety-wear-equipment-ppe, safety-wear-equipment, workwear-ppe-2, workwear-ppe",ppe,Dromex,dromex,https://uvhholdings.co.za/wp-content/uploads/2026/02/Protective-Wear-Dromex_17.jpg,"['Size: S', 'M', 'L', 'XL', '2XL', '3XL', '4XL', '5XL\nColour: Yellow/Navy']","{""Size"": ""5XL"", ""Colour"": ""Yellow/Navy""}",293,293,,0,/02/Protective-Wear-Dromex_17.jpg,2,,,0,dromex
100-cotton-hi-visibility-ventilated-two-tone-short-sleeve-shirts-orange-navy-blue-dromex,DW-HVSSORNB-JS,"100% COTTON HI-VISIBILITY VENTILATED TWO TONE SHORT SLEEVE SHIRTS - ORANGE / NAVY BLUE , DROMEX","PPE, PPE, PPE, Safety Wear &amp; Equipment, Workwear, Workwear &amp; PPE","ppe, workwear-ppe-ppe, safety-wear-equipment-ppe, safety-wear-equipment, workwear-ppe-2, workwear-ppe",ppe,Dromex,dromex,https://uvhholdings.co.za/wp-content/uploads/2026/02/Protective-Wear-Dromex_16.jpg,"['Size: S', 'M', 'L', 'XL', '2XL', '3XL', '4XL', '5XL\nColour: Orange/Navy']","{""Size"": ""S"", ""Colour"": ""Orange/Navy""}",293,293,,0,/02/Protective-Wear-Dromex_16.jpg,1,,,0,dromex
100-cotton-hi-visibility-ventilated-two-tone-short-sleeve-shirts-orange-navy-blue-dromex,DW-HVSSORNB-JS-2,"100% COTTON HI-VISIBILITY VENTILATED TWO TONE SHORT SLEEVE SHIRTS - ORANGE / NAVY BLUE , DROMEX","PPE, PPE, PPE, Safety Wear &amp; Equipment, Workwear, Workwear &amp; PPE","ppe, workwear-ppe-ppe, safety-wear-equipment-ppe, safety-wear-equipment, workwear-ppe-2, workwear-ppe",ppe,Dromex,dromex,https://uvhholdings.co.za/wp-content/uploads/2026/02/Protective-Wear-Dromex_16.jpg,"['Size: S', 'M', 'L', 'XL', '2XL', '3XL', '4XL', '5XL\nColour: Orange/Navy']","{""Size"": ""M"", ""Colour"": ""Orange/Navy""}",293,293,,0,/02/Protective-Wear-Dromex_16.jpg,2,,,0,dromex
100-cotton-hi-visibility-ventilated-two-tone-short-sleeve-shirts-orange-navy-blue-dromex,DW-HVSSORNB-JS-3,"100% COTTON HI-VISIBILITY VENTILATED TWO TONE SHORT SLEEVE SHIRTS - ORANGE / NAVY BLUE , DROMEX","PPE, PPE, PPE, Safety Wear &amp; Equipment, Workwear, Workwear &amp; PPE","ppe, workwear-ppe-ppe, safety-wear-equipment-ppe, safety-wear-equipment, workwear-ppe-2, workwear-ppe",ppe,Dromex,dromex,https://uvhholdings.co.za/wp-content/uploads/2026/02/Protective-Wear-Dromex_16.jpg,"['Size: S', 'M', 'L', 'XL', '2XL', '3XL', '4XL', '5XL\nColour: Orange/Navy']","{""Size"": ""L"", ""Colour"": ""Orange/Navy""}",293,293,,0,/02/Protective-Wear-Dromex_16.jpg,2,,,0,dromex
100-cotton-hi-visibility-ventilated-two-tone-short-sleeve-shirts-orange-navy-blue-dromex,DW-HVSSORNB-JS-4,"100% COTTON HI-VISIBILITY VENTILATED TWO TONE SHORT SLEEVE SHIRTS - ORANGE / NAVY BLUE , DROMEX","PPE, PPE, PPE, Safety Wear &amp; Equipment, Workwear, Workwear &amp; PPE","ppe, workwear-ppe-ppe, safety-wear-equipment-ppe, safety-wear-equipment, workwear-ppe-2, workwear-ppe",ppe,Dromex,dromex,https://uvhholdings.co.za/wp-content/uploads/2026/02/Protective-Wear-Dromex_16.jpg,"['Size: S', 'M', 'L', 'XL', '2XL', '3XL', '4XL', '5XL\nColour: Orange/Navy']","{""Size"": ""XL"", ""Colour"": ""Orange/Navy""}",293,293,,0,/02/Protective-Wear-Dromex_16.jpg,2,,,0,dromex
100-cotton-hi-visibility-ventilated-two-tone-short-sleeve-shirts-orange-navy-blue-dromex,DW-HVSSORNB-JS-5,"100% COTTON HI-VISIBILITY VENTILATED TWO TONE SHORT SLEEVE SHIRTS - ORANGE / NAVY BLUE , DROMEX","PPE, PPE, PPE, Safety Wear &amp; Equipment, Workwear, Workwear &amp; PPE","ppe, workwear-ppe-ppe, safety-wear-equipment-ppe, safety-wear-equipment, workwear-ppe-2, workwear-ppe",ppe,Dromex,dromex,https://uvhholdings.co.za/wp-content/uploads/2026/02/Protective-Wear-Dromex_16.jpg,"['Size: S', 'M', 'L', 'XL', '2XL', '3XL', '4XL', '5XL\nColour: Orange/Navy']","{""Size"": ""2XL"", ""Colour"": ""Orange/Navy""}",293,293,,0,/02/Protective-Wear-Dromex_16.jpg,2,,,0,dromex
100-cotton-hi-visibility-ventilated-two-tone-short-sleeve-shirts-orange-navy-blue-dromex,DW-HVSSORNB-JS-6,"100% COTTON HI-VISIBILITY VENTILATED TWO TONE SHORT SLEEVE SHIRTS - ORANGE / NAVY BLUE , DROMEX","PPE, PPE, PPE, Safety Wear &amp; Equipment, Workwear, Workwear &amp; PPE","ppe, workwear-ppe-ppe, safety-wear-equipment-ppe, safety-wear-equipment, workwear-ppe-2, workwear-ppe",ppe,Dromex,dromex,https://uvhholdings.co.za/wp-content/uploads/2026/02/Protective-Wear-Dromex_16.jpg,"['Size: S', 'M', 'L', 'XL', '2XL', '3XL', '4XL', '5XL\nColour: Orange/Navy']","{""Size"": ""3XL"", ""Colour"": ""Orange/Navy""}",293,293,,0,/02/Protective-Wear-Dromex_16.jpg,2,,,0,dromex
100-cotton-hi-visibility-ventilated-two-tone-short-sleeve-shirts-orange-navy-blue-dromex,DW-HVSSORNB-JS-7,"100% COTTON HI-VISIBILITY VENTILATED TWO TONE SHORT SLEEVE SHIRTS - ORANGE / NAVY BLUE , DROMEX","PPE, PPE, PPE, Safety Wear &amp; Equipment, Workwear, Workwear &amp; PPE","ppe, workwear-ppe-ppe, safety-wear-equipment-ppe, safety-wear-equipment, workwear-ppe-2, workwear-ppe",ppe,Dromex,dromex,https://uvhholdings.co.za/wp-content/uploads/2026/02/Protective-Wear-Dromex_16.jpg,"['Size: S', 'M', 'L', 'XL', '2XL', '3XL', '4XL', '5XL\nColour: Orange/Navy']","{""Size"": ""4XL"", ""Colour"": ""Orange/Navy""}",293,293,,0,/02/Protective-Wear-Dromex_16.jpg,2,,,0,dromex
100-cotton-hi-visibility-ventilated-two-tone-short-sleeve-shirts-orange-navy-blue-dromex,DW-HVSSORNB-JS-8,"100% COTTON HI-VISIBILITY VENTILATED TWO TONE SHORT SLEEVE SHIRTS - ORANGE / NAVY BLUE , DROMEX","PPE, PPE, PPE, Safety Wear &amp; Equipment, Workwear, Workwear &amp; PPE","ppe, workwear-ppe-ppe, safety-wear-equipment-ppe, safety-wear-equipment, workwear-ppe-2, workwear-ppe",ppe,Dromex,dromex,https://uvhholdings.co.za/wp-content/uploads/2026/02/Protective-Wear-Dromex_16.jpg,"['Size: S', 'M', 'L', 'XL', '2XL', '3XL', '4XL', '5XL\nColour: Orange/Navy']","{""Size"": ""5XL"", ""Colour"": ""Orange/Navy""}",293,293,,0,/02/Protective-Wear-Dromex_16.jpg,2,,,0,dromex
100-cotton-hi-visibility-ventilated-two-tone-long-sleeve-shirts-yellow-navy-blue-dromex,DW-HVLSYLNB-JS,"100% COTTON HI-VISIBILITY VENTILATED TWO TONE LONG SLEEVE SHIRTS - YELLOW / NAVY BLUE , DROMEX","PPE, PPE, PPE, Safety Wear &amp; Equipment, Workwear, Workwear &amp; PPE","ppe, workwear-ppe-ppe, safety-wear-equipment-ppe, safety-wear-equipment, workwear-ppe-2, workwear-ppe",ppe,Dromex,dromex,https://uvhholdings.co.za/wp-content/uploads/2026/02/Protective-Wear-Dromex_15.jpg,"['Size: S', 'M', 'L', 'XL', '2XL', '3XL', '4XL', '5XL\nColour: Yellow/Navy']","{""Size"": ""S"", ""Colour"": ""Yellow/Navy""}",307,307,,0,/02/Protective-Wear-Dromex_15.jpg,1,,,0,dromex
100-cotton-hi-visibility-ventilated-two-tone-long-sleeve-shirts-yellow-navy-blue-dromex,DW-HVLSYLNB-JS-2,"100% COTTON HI-VISIBILITY VENTILATED TWO TONE LONG SLEEVE SHIRTS - YELLOW / NAVY BLUE , DROMEX","PPE, PPE, PPE, Safety Wear &amp; Equipment, Workwear, Workwear &amp; PPE","ppe, workwear-ppe-ppe, safety-wear-equipment-ppe, safety-wear-equipment, workwear-ppe-2, workwear-ppe",ppe,Dromex,dromex,https://uvhholdings.co.za/wp-content/uploads/2026/02/Protective-Wear-Dromex_15.jpg,"['Size: S', 'M', 'L', 'XL', '2XL', '3XL', '4XL', '5XL\nColour: Yellow/Navy']","{""Size"": ""M"", ""Colour"": ""Yellow/Navy""}",307,307,,0,/02/Protective-Wear-Dromex_15.jpg,2,,,0,dromex
100-cotton-hi-visibility-ventilated-two-tone-long-sleeve-shirts-yellow-navy-blue-dromex,DW-HVLSYLNB-JS-3,"100% COTTON HI-VISIBILITY VENTILATED TWO TONE LONG SLEEVE SHIRTS - YELLOW / NAVY BLUE , DROMEX","PPE, PPE, PPE, Safety Wear &amp; Equipment, Workwear, Workwear &amp; PPE","ppe, workwear-ppe-ppe, safety-wear-equipment-ppe, safety-wear-equipment, workwear-ppe-2, workwear-ppe",ppe,Dromex,dromex,https://uvhholdings.co.za/wp-content/uploads/2026/02/Protective-Wear-Dromex_15.jpg,"['Size: S', 'M', 'L', 'XL', '2XL', '3XL', '4XL', '5XL\nColour: Yellow/Navy']","{""Size"": ""L"", ""Colour"": ""Yellow/Navy""}",307,307,,0,/02/Protective-Wear-Dromex_15.jpg,2,,,0,dromex
100-cotton-hi-visibility-ventilated-two-tone-long-sleeve-shirts-yellow-navy-blue-dromex,DW-HVLSYLNB-JS-4,"100% COTTON HI-VISIBILITY VENTILATED TWO TONE LONG SLEEVE SHIRTS - YELLOW / NAVY BLUE , DROMEX","PPE, PPE, PPE, Safety Wear &amp; Equipment, Workwear, Workwear &amp; PPE","ppe, workwear-ppe-ppe, safety-wear-equipment-ppe, safety-wear-equipment, workwear-ppe-2, workwear-ppe",ppe,Dromex,dromex,https://uvhholdings.co.za/wp-content/uploads/2026/02/Protective-Wear-Dromex_15.jpg,"['Size: S', 'M', 'L', 'XL', '2XL', '3XL', '4XL', '5XL\nColour: Yellow/Navy']","{""Size"": ""XL"", ""Colour"": ""Yellow/Navy""}",307,307,,0,/02/Protective-Wear-Dromex_15.jpg,2,,,0,dromex
100-cotton-hi-visibility-ventilated-two-tone-long-sleeve-shirts-yellow-navy-blue-dromex,DW-HVLSYLNB-JS-5,"100% COTTON HI-VISIBILITY VENTILATED TWO TONE LONG SLEEVE SHIRTS - YELLOW / NAVY BLUE , DROMEX","PPE, PPE, PPE, Safety Wear &amp; Equipment, Workwear, Workwear &amp; PPE","ppe, workwear-ppe-ppe, safety-wear-equipment-ppe, safety-wear-equipment, workwear-ppe-2, workwear-ppe",ppe,Dromex,dromex,https://uvhholdings.co.za/wp-content/uploads/2026/02/Protective-Wear-Dromex_15.jpg,"['Size: S', 'M', 'L', 'XL', '2XL', '3XL', '4XL', '5XL\nColour: Yellow/Navy']","{""Size"": ""2XL"", ""Colour"": ""Yellow/Navy""}",307,307,,0,/02/Protective-Wear-Dromex_15.jpg,2,,,0,dromex
100-cotton-hi-visibility-ventilated-two-tone-long-sleeve-shirts-yellow-navy-blue-dromex,DW-HVLSYLNB-JS-6,"100% COTTON HI-VISIBILITY VENTILATED TWO TONE LONG SLEEVE SHIRTS - YELLOW / NAVY BLUE , DROMEX","PPE, PPE, PPE, Safety Wear &amp; Equipment, Workwear, Workwear &amp; PPE","ppe, workwear-ppe-ppe, safety-wear-equipment-ppe, safety-wear-equipment, workwear-ppe-2, workwear-ppe",ppe,Dromex,dromex,https://uvhholdings.co.za/wp-content/uploads/2026/02/Protective-Wear-Dromex_15.jpg,"['Size: S', 'M', 'L', 'XL', '2XL', '3XL', '4XL', '5XL\nColour: Yellow/Navy']","{""Size"": ""3XL"", ""Colour"": ""Yellow/Navy""}",307,307,,0,/02/Protective-Wear-Dromex_15.jpg,2,,,0,dromex
