Code,Description,Category,Active,Unit,Retail - Exclusive,Retail - Inclusive,Wholesale - Exclusive,Wholesale - Inclusive,Physical,Text User Field 1,Text User Field 2,Text User Field 3,Numeric User Field 1,Numeric User Field 2,Numeric User Field 3,Date User Field 1,Date User Field 2,Date User Field 3,Yes/No User Field 1,Yes/No User Field 2,Yes/No User Field 3,VAT Type Sales,VAT Type Purchases,Cost,Quantity,Sales Account,Purchases Account
SG007-A-AM,Sporty Amber Safety Spectacles,,True,1,13.916,16.0034,12.425,14.29,,,,,,,,,,,False,False,False,Standard Rate,Standard Rate,,10,,
SG007-GL-GY,Sporty Safety Spectacles,,True,1,13.916,16.0034,12.425,14.29,,,,,,,,,,,False,False,False,Standard Rate,Standard Rate,,10,,
SG007-B,Sporty Safety Spectacles,,True,1,13.916,16.0034,12.425,14.29,,,,,,,,,,,False,False,False,Standard Rate,Standard Rate,,10,,
SG007-M-SV,Sporty Mirror Safety Spectacles,,True,1,22.596,25.9854,20.175,23.2,,,,,,,,,,,False,False,False,Standard Rate,Standard Rate,,10,,
SG009B-B,Pro-View Discontinue,,True,1,10.724,12.3326,9.575,11.01,,,,,,,,,,,False,False,False,Standard Rate,Standard Rate,,10,,
SG009GL-GY,Pro-View Discontinue,,True,1,10.724,12.3326,9.575,11.01,,,,,,,,,,,False,False,False,Standard Rate,Standard Rate,,10,,
SC001,Retainer Cord,,True,1,7.168,8.2432,6.4,7.36,,,,,,,,,,,False,False,False,Standard Rate,Standard Rate,,10,,
SC002,Spectacle Bag,,True,1,11.144,12.8156,9.95,11.44,,,,,,,,,,,False,False,False,Standard Rate,Standard Rate,,10,,
WH007-CL,Face Shield Clear Complete with Bowguard Special,,True,1,80.595,92.68425,72.76071825,83.67,,,,,,,,,,,False,False,False,Standard Rate,Standard Rate,,10,,
WH007-COVER-CL,Replacement Visor Clear for WH007,,True,1,80.595,92.68425,72.76071825,83.67,,,,,,,,,,,False,False,False,Standard Rate,Standard Rate,,10,,
WH019-ALU,Aluminium Cap Attachment for Hard Hat,,True,1,80.595,92.68425,72.76071825,83.67,,,,,,,,,,,False,False,False,Standard Rate,Standard Rate,,10,,
WH030,Face Shield with Metal Mesh Visor,,True,1,80.595,92.68425,72.76071825,83.67,,,,,,,,,,,False,False,False,Standard Rate,Standard Rate,,10,,
WH030-COVER,Mesh Visor,,True,1,80.595,92.68425,72.76071825,83.67,,,,,,,,,,,False,False,False,Standard Rate,Standard Rate,,10,,
WH017-CL,Pioneer Face Shield One Piece Hx Premium Clear,,True,1,80.595,92.68425,72.76071825,83.67,,,,,,,,,,,False,False,False,Standard Rate,Standard Rate,,10,,
WH018-G,Pioneer Face Shield One Piece Hx Premium Shade 5,,True,1,80.595,92.68425,72.76071825,83.67,,,,,,,,,,,False,False,False,Standard Rate,Standard Rate,,10,,
WH017-COVER-CL,Pioneer Replacement Visor Clear for WH017,,True,1,80.595,92.68425,72.76071825,83.67,,,,,,,,,,,False,False,False,Standard Rate,Standard Rate,,10,,
WH018-COVER-CL,Pioneer Replacement Visor Clear for WH018,,True,1,80.595,92.68425,72.76071825,83.67,,,,,,,,,,,False,False,False,Standard Rate,Standard Rate,,10,,
WH001,Flip Front Welding Helmet Standard,,True,1,80.595,92.68425,72.76071825,83.67,,,,,,,,,,,False,False,False,Standard Rate,Standard Rate,,10,,
WH025,Welding Helmet for Hard Hat,,True,1,80.595,92.68425,72.76071825,83.67,,,,,,,,,,,False,False,False,Standard Rate,Standard Rate,,10,,
WH001-PION,Pioneer ® Premium Flipfront Welding Helmet,,True,1,80.595,92.68425,72.76071825,83.67,,,,,,,,,,,False,False,False,Standard Rate,Standard Rate,,10,,
WH001-HA,Welding Helmet with Handle,,True,1,80.595,92.68425,72.76071825,83.67,,,,,,,,,,,False,False,False,Standard Rate,Standard Rate,,10,,
WH004,Welding Lens Shade 8,,True,1,80.595,92.68425,72.76071825,83.67,,,,,,,,,,,False,False,False,Standard Rate,Standard Rate,,10,,
WH003,Welding Lens Shade 10,,True,1,80.595,92.68425,72.76071825,83.67,,,,,,,,,,,False,False,False,Standard Rate,Standard Rate,,10,,
WH005-11,Welding Lens Shade 11,,True,1,80.595,92.68425,72.76071825,83.67,,,,,,,,,,,False,False,False,Standard Rate,Standard Rate,,10,,
WH005,Welding Lens Shade 12,,True,1,80.595,92.68425,72.76071825,83.67,,,,,,,,,,,False,False,False,Standard Rate,Standard Rate,,10,,
WH006,Welding Lens Clear Glass,,True,1,80.595,92.68425,72.76071825,83.67,,,,,,,,,,,False,False,False,Standard Rate,Standard Rate,,10,,
WH006P,Welding Lens CLEAR1000-Hours,,True,1,80.595,92.68425,72.76071825,83.67,,,,,,,,,,,False,False,False,Standard Rate,Standard Rate,,10,,
WH001ANBK-MTB,Pioneer Opti View Non-Adjustable Helmet (Matt ),,True,1,80.595,92.68425,72.76071825,83.67,,,,,,,,,,,False,False,False,Standard Rate,Standard Rate,,10,,
WH001ABBK-MTB,Pioneer Opti View Adjustable Helmet (Matt ),,True,1,80.595,92.68425,72.76071825,83.67,,,,,,,,,,,False,False,False,Standard Rate,Standard Rate,,10,,
WH100-MTB,Weldarc Autodark Adjustable Helmet (Matt ),,True,1,80.595,92.68425,72.76071825,83.67,,,,,,,,,,,False,False,False,Standard Rate,Standard Rate,,10,,
WH001AO,Pioneer Stormtrooper Adjustbale Helmet,,True,1,80.595,92.68425,72.76071825,83.67,,,,,,,,,,,False,False,False,Standard Rate,Standard Rate,,10,,
WH001ANBQ,Pioneer Gladiator Adjustbale Helmet,,True,1,80.595,92.68425,72.76071825,83.67,,,,,,,,,,,False,False,False,Standard Rate,Standard Rate,,10,,
WH001ARC,Outa Preotective Lens 110 X 90,,True,1,80.595,92.68425,72.76071825,83.67,,,,,,,,,,,False,False,False,Standard Rate,Standard Rate,,10,,
WH001LENS1,Inner Protective Lens 95 X 50,,True,1,80.595,92.68425,72.76071825,83.67,,,,,,,,,,,False,False,False,Standard Rate,Standard Rate,,10,,
WH001LENS2,Outa Preotective Lens 102 X 40,,True,1,80.595,92.68425,72.76071825,83.67,,,,,,,,,,,False,False,False,Standard Rate,Standard Rate,,10,,
G061,"Cut Master Challenger Cut LV5, Leather Palm",,True,1,189.42,217.833,169.125,194.49,,,,,,,,,,,False,False,False,Standard Rate,Standard Rate,,10,,
G062,"Cut Master Puralite Cut LV5,PU Palm",,True,1,81.802,94.0723,73.0375,83.99,,,,,,,,,,,False,False,False,Standard Rate,Standard Rate,,10,,
G065,"Cut Master Gripa Cut LV5, Crinkle Latex Palm",,True,1,107.632,123.7768,96.1,110.52,,,,,,,,,,,False,False,False,Standard Rate,Standard Rate,,10,,
G118,"Cut Master Volcano Cut LV5, Fully Kevlar with Latex Coated",,True,1,107.632,123.7768,96.1,110.52,,,,,,,,,,,False,False,False,Standard Rate,Standard Rate,,10,,
G125,"Cut Master Maxi-Fit Glove Cut LV3 18G, Foamed Nitrile Palm",,True,1,80.36,92.414,71.75,82.51,,,,,,,,,,,False,False,False,Standard Rate,Standard Rate,,10,,
G115,Cut Master Viking Glove Cut LV3 Fully Nitirle Coated with Verclo Cuff,,True,1,133.462,153.4813,119.1625,137.04,,,,,,,,,,,False,False,False,Standard Rate,Standard Rate,,10,,
G136,Cut Resist Glove PU Palm Cut LV 3,,True,1,62.426,71.7899,55.7375,64.1,,,,,,,,,,,False,False,False,Standard Rate,Standard Rate,,10,,
G117,Cut Master Alex Cut LV 3 Extended Cuff Reinforced Between Thumb and Index Finger,,True,1,63.14,72.611,56.375,64.83,,,,,,,,,,,False,False,False,Standard Rate,Standard Rate,,10,,
G137,Cut Master Nitri-Gripa Cut LV 5 Palm Dipped,,True,1,98.294,113.0381,87.7625,100.93,,,,,,,,,,,False,False,False,Standard Rate,Standard Rate,,10,,
G138,Cut Master Nitri-Gripa Cut LV 5 3/4 Dipped,,True,1,107.632,123.7768,96.1,110.52,,,,,,,,,,,False,False,False,Standard Rate,Standard Rate,,10,,
G139,Cut Master Nitri-Gripa Cut LV 5 Fully Dipped,,True,1,123.41,141.9215,110.1875,126.72,,,,,,,,,,,False,False,False,Standard Rate,Standard Rate,,10,,
G140,Cut Master Satho Glove LV5,,True,1,143.5,165.025,128.125,147.34,,,,,,,,,,,False,False,False,Standard Rate,Standard Rate,,10,,
G141,Cut Master Satho-Inpax Glove LV5,,True,1,259.742,298.7033,231.9125,266.7,,,,,,,,,,,False,False,False,Standard Rate,Standard Rate,,10,,
G063,Cut Master Scabbard Pro Sleeve Cut LV5 Sell Per Pair,,True,1,213.822,245.8953,190.9125,219.55,,,,,,,,,,,False,False,False,Standard Rate,Standard Rate,,10,,
G069,Cut Master Scabbard Pro Sleeve Cut LV5 Sell Per Pair,,True,1,275.52,316.848,246.0,282.9,,,,,,,,,,,False,False,False,Standard Rate,Standard Rate,,10,,
G124O-O,Bladexmax™ Cut Ansi LV5,,True,1,124.852,143.5798,111.475,128.2,,,,,,,,,,,False,False,False,Standard Rate,Standard Rate,,10,,
G124S-SV,Bladexmax™ Cut Ansi LV5,,True,1,124.852,143.5798,111.475,128.2,,,,,,,,,,,False,False,False,Standard Rate,Standard Rate,,10,,
G122,"Pioneer Maxmac Inpax Glove Cut Ansi LV5, 8G, Sandy Nitirle Palm",,True,1,268.352,308.6048,239.6,275.54,,,,,,,,,,,False,False,False,Standard Rate,Standard Rate,,10,,
G121,"Pioneer Maxmac EVA Glove Cut LV5, Vibro Palm, Extended Cuff New",,True,1,261.17,300.3455,233.1875,268.17,,,,,,,,,,,False,False,False,Standard Rate,Standard Rate,,10,,
G129,"Pioneer Maxmac Iron Hand Glove Cut LV5,13G, Knuckle Nitrile Palm",,True,1,223.86,257.439,199.875,229.86,,,,,,,,,,,False,False,False,Standard Rate,Standard Rate,,10,,
G130,"Pioneer Maxmac Tough Hand Glove, 13G, Sandy Nitrile Palm",,True,1,157.85,181.5275,140.9375,162.08,,,,,,,,,,,False,False,False,Standard Rate,Standard Rate,,10,,
G103,Pioneer Maxmac Miner Glove,,True,1,269.78,310.247,240.875,277.01,,,,,,,,,,,False,False,False,Standard Rate,Standard Rate,,10,,
G131,Pioneer Maxmac Pion-Vert Glove,,True,1,156.422,179.8853,139.6625,160.61,,,,,,,,,,,False,False,False,Standard Rate,Standard Rate,,10,,
G132,Pioneer Maxmac Engineman Glove,,True,1,159.292,183.1858,142.225,163.56,,,,,,,,,,,False,False,False,Standard Rate,Standard Rate,,10,,
G123,Pioneer Maxmac Typhon Glove,,True,1,419.02,481.873,374.125,430.24,,,,,,,,,,,False,False,False,Standard Rate,Standard Rate,,10,,
G142,Pioneer Maxmac Multi Glove LV5,,True,1,261.17,300.3455,233.1875,268.17,,,,,,,,,,,False,False,False,Standard Rate,Standard Rate,,10,,
G148,Pioneer Nitro-Chem Tripple Dipped Glove,,True,1,117.67,135.3205,105.0625,120.82,,,,,,,,,,,False,False,False,Standard Rate,Standard Rate,,10,,
G604,Pioneer Nitrile House Hold Glove (Jkl),,True,1,28.126,32.3449,25.1125,28.88,,,,,,,,,,,False,False,False,Standard Rate,Standard Rate,,10,,
G605,Pioneer Bi-Color Neolatex Glove (Kmlpst),,True,1,42.546,48.9279,37.9875,43.69,,,,,,,,,,,False,False,False,Standard Rate,Standard Rate,,10,,
G606,Pioneer Flock Lined Rubber Glove (Akl),,True,1,30.142,34.6633,26.9125,30.95,,,,,,,,,,,False,False,False,Standard Rate,Standard Rate,,10,,
G048,Pioneer Flex Glove,,True,1,34.944,40.1856,31.2,35.88,,,,,,,,,,,False,False,False,Standard Rate,Standard Rate,,10,,
G019,Pioneer Flex Nitrox Glove,,True,1,14.854,17.0821,13.2625,15.25,,,,,,,,,,,False,False,False,Standard Rate,Standard Rate,,10,,
G057,Pioneer Flex Handyman Glove,,True,1,28.63,32.9245,25.5625,29.4,,,,,,,,,,,False,False,False,Standard Rate,Standard Rate,,10,,
G111,Pioneer Flex Dura-WAK Glove,,True,1,33.656,38.7044,30.05,34.56,,,,,,,,,,,False,False,False,Standard Rate,Standard Rate,,10,,
G113,Pioneer Flex Snug-Pluz Glove,,True,1,33.656,38.7044,30.05,34.56,,,,,,,,,,,False,False,False,Standard Rate,Standard Rate,,10,,
G074,Pioneer Flex Thermo-Grip Glove,,True,1,39.606,45.5469,35.3625,40.67,,,,,,,,,,,False,False,False,Standard Rate,Standard Rate,,10,,
G112,Pioneer Flex Hytouch Glove,,True,1,53.816,61.8884,48.05,55.26,,,,,,,,,,,False,False,False,Standard Rate,Standard Rate,,10,,
G109,Pioneer Flex LOTUS172 Glove,,True,1,36.596,42.0854,32.675,37.58,,,,,,,,,,,False,False,False,Standard Rate,Standard Rate,,10,,
G128,Pioneer Flex Tank Glove,,True,1,61.712,70.9688,55.1,63.37,,,,,,,,,,,False,False,False,Standard Rate,Standard Rate,,10,,
G114,Pioneer Flex Oilgripa Glove,,True,1,75.054,86.3121,67.0125,77.06,,,,,,,,,,,False,False,False,Standard Rate,Standard Rate,,10,,
G110,Pioneer Flex Lite-Pro Glove,,True,1,41.972,48.2678,37.475,43.1,,,,,,,,,,,False,False,False,Standard Rate,Standard Rate,,10,,
G133,Pioneer Flex Blackmax Glove,,True,1,31.29,35.9835,27.9375,32.13,,,,,,,,,,,False,False,False,Standard Rate,Standard Rate,,10,,
G134,Pioneer Flex Thermo-Pro Glove Fleece Lined,,True,1,70.322,80.8703,62.7875,72.21,,,,,,,,,,,False,False,False,Standard Rate,Standard Rate,,10,,
G106,Pioneer Flex Optima Glove,,True,1,50.512,58.0888,45.1,51.87,,,,,,,,,,,False,False,False,Standard Rate,Standard Rate,,10,,
G108,"PIONEER15 Gauge Nylon Liner, Water Base Nitrile Fully Coated",,True,1,80.57,92.6555,71.9375,82.73,,,,,,,,,,,False,False,False,Standard Rate,Standard Rate,,10,,
G804,Waterproof Thermo Glove Fleece Liner,,True,1,42.546,48.9279,37.9875,43.69,,,,,,,,,,,False,False,False,Standard Rate,Standard Rate,,10,,
G2028,"Pioneer Tough 8 Supa Heat Resist Glove Elbow - Kevlar Stitch, Special Foam Palm for High Heat",,True,1,189.42,217.833,169.125,194.49,,,,,,,,,,,False,False,False,Standard Rate,Standard Rate,,10,,
G1028,Pioneer Touch 8 Heat Resist Glove Elbow - Kevlar Stitch,,True,1,101.528,116.7572,90.65,104.25,,,,,,,,,,,False,False,False,Standard Rate,Standard Rate,,10,,
G143,"Pioneer Touch RIGGER143 Premium Cow Grain Leather Palm with Candy Back, Safety Cuff",,True,1,72.464,83.3336,64.7,74.41,,,,,,,,,,,False,False,False,Standard Rate,Standard Rate,,10,,
G147,Pioneer Touch RIGGER147 Premium Cow Grain Leather Reinforced Palm with Breathable Mesh Back,,True,1,80.36,92.414,71.75,82.51,,,,,,,,,,,False,False,False,Standard Rate,Standard Rate,,10,,
G144,"Pioneer Touch WELDER144 Premium Cowsplit Lined Welding Glove,Denim Cuff, Kevlar Thread, Fully",,True,1,132.734,152.6441,118.5125,136.29,,,,,,,,,,,False,False,False,Standard Rate,Standard Rate,,10,,
G145-L,"Pioneer Touch WELDER145 Premium Cowsplit Welding Glove, Jersey Liner, Denim Cuff, Kevlar Thread",,True,1,147.812,169.9838,131.975,151.77,,,,,,,,,,,False,False,False,Standard Rate,Standard Rate,,10,,
G145-XL,"Pioneer Touch WELDER145 Premium Cowsplit Welding Glove, Jersey Liner, Denim Cuff, Kevlar Thread",,True,1,147.812,169.9838,131.975,151.77,,,,,,,,,,,False,False,False,Standard Rate,Standard Rate,,10,,
G146-L,Pioneer Touch Deer Split Leather Glove with Themal Lining,,True,1,132.734,152.6441,118.5125,136.29,,,,,,,,,,,False,False,False,Standard Rate,Standard Rate,,10,,
G146-XL,Pioneer Touch Deer Split Leather Glove with Themal Lining,,True,1,132.734,152.6441,118.5125,136.29,,,,,,,,,,,False,False,False,Standard Rate,Standard Rate,,10,,
G097,Pioneer Tough Spark Welding Glove Reinforced Palm Fully Kevlar,,True,1,172.2,198.03,153.75,176.81,,,,,,,,,,,False,False,False,Standard Rate,Standard Rate,,10,,
G098,Pioneer Tough G98 Air Cusioned Welding,,True,1,317.142,364.7133,283.1625,325.64,,,,,,,,,,,False,False,False,Standard Rate,Standard Rate,,10,,
G099,Pioneer Tough Hi-Heat Welding Glove,,True,1,317.142,364.7133,283.1625,325.64,,,,,,,,,,,False,False,False,Standard Rate,Standard Rate,,10,,
G100,Pioneer Tough Air Cusioned Welding Glove,,True,1,271.222,311.9053,242.1625,278.49,,,,,,,,,,,False,False,False,Standard Rate,Standard Rate,,10,,
G200-B,Pioneer Tough Lined Welding Glove a Grade,,True,1,271.222,311.9053,242.1625,278.49,,,,,,,,,,,False,False,False,Standard Rate,Standard Rate,,10,,
G300,Pioneer Tough Tigwelding Glove a Grade,,True,1,169.33,194.7295,151.1875,173.87,,,,,,,,,,,False,False,False,Standard Rate,Standard Rate,,10,,
G400-O,Pioneer Tough Lined Welding Glove a Grade,,True,1,103.32,118.818,92.25,106.09,,,,,,,,,,,False,False,False,Standard Rate,Standard Rate,,10,,
G071,Pioneer Tough Vip Cow Grain Leather,,True,1,77.0,88.55,68.75,79.06,,,,,,,,,,,False,False,False,Standard Rate,Standard Rate,,10,,
GLOVEPAD01,Pioneer Tough High Heat Protection Glove Aluminium Pad (Sell by 1 Pcs Not Pair),,True,1,147.0,169.05,131.25,150.94,,,,,,,,,,,False,False,False,Standard Rate,Standard Rate,,10,,
GDF02,Defender Chrome Leather Double Palm Wrist Glove,,True,1,62.706,72.1119,55.9875,64.39,,,,,,,,,,,False,False,False,Standard Rate,Standard Rate,,10,,
G1041,PIONEER2.5 Chrome Leatherwrist Length Fleece Lined (Winter Glove),,True,1,92.554,106.4371,82.6375,95.03,,,,,,,,,,,False,False,False,Standard Rate,Standard Rate,,10,,
G006-S,PIONEER16 Chrome Leather Glove Double Palm,,True,1,116.956,134.4994,104.425,120.09,,,,,,,,,,,False,False,False,Standard Rate,Standard Rate,,10,,
G023-R-G,PIONEER2.5 Lined Wrist Length with Reinforced Palm,,True,1,84.672,97.3728,75.6,86.94,,,,,,,,,,,False,False,False,Standard Rate,Standard Rate,,10,,
G022R-G,PIONEER8 Lined with Reinforced Palm,,True,1,81.802,94.0723,73.0375,83.99,,,,,,,,,,,False,False,False,Standard Rate,Standard Rate,,10,,
G022-S-G,PIONEER16 Lined Shoulder Length,,True,1,140.35,161.4025,125.3125,144.11,,,,,,,,,,,False,False,False,Standard Rate,Standard Rate,,10,,
G1026-B,PIONEER8 Lined Double Palm - Kevlar Stitch,,True,1,103.04,118.496,92.0,105.8,,,,,,,,,,,False,False,False,Standard Rate,Standard Rate,,10,,
G029-R,PIONEER2 Heat Resist Glove - Kevlar Stitched Wrist,,True,1,81.802,94.0723,73.0375,83.99,,,,,,,,,,,False,False,False,Standard Rate,Standard Rate,,10,,
G1040-R,PIONEER16 Heat Resist Glove- Kevlar Stitched Shoulder,,True,1,175.07,201.3305,156.3125,179.76,,,,,,,,,,,False,False,False,Standard Rate,Standard Rate,,10,,
G005-CD,"Pioneer Candy Stripe Chrome Leather, One Piece Palm",,True,1,30.856,35.4844,27.55,31.68,,,,,,,,,,,False,False,False,Standard Rate,Standard Rate,,10,,
G003,PIONEER2.5 Chrome Leather with Reflective Tape Back,,True,1,52.234,60.0691,46.6375,53.63,,,,,,,,,,,False,False,False,Standard Rate,Standard Rate,,10,,
G009-B,Pioneer Denim Stripe Chrome Leather - Cuff,,True,1,41.762,48.0263,37.2875,42.88,,,,,,,,,,,False,False,False,Standard Rate,Standard Rate,,10,,
G012-XL,Pioneer TIG Vip Grain Pig Skin,,True,1,86.534,99.5141,77.2625,88.85,,,,,,,,,,,False,False,False,Standard Rate,Standard Rate,,10,,
G012-3XL,Pioneer TIG Vip Grain Pig Skin,,True,1,101.528,116.7572,90.65,104.25,,,,,,,,,,,False,False,False,Standard Rate,Standard Rate,,10,,
G052,Pioneer Pigskin with Fleece Liner Winter Glove,,True,1,119.392,137.3008,106.6,122.59,,,,,,,,,,,False,False,False,Standard Rate,Standard Rate,,10,,
G072,Pioneer TIG Vip Grain Pig Skin with Extend Cuff,,True,1,149.24,171.626,133.25,153.24,,,,,,,,,,,False,False,False,Standard Rate,Standard Rate,,10,,
G012-1-sz8,Pioneer Vip Goat Skin a Grade,,True,1,48.51,55.7865,43.3125,49.81,,,,,,,,,,,False,False,False,Standard Rate,Standard Rate,,10,,
G012-1-sz9,Pioneer Vip Goat Skin a Grade,,True,1,48.51,55.7865,43.3125,49.81,,,,,,,,,,,False,False,False,Standard Rate,Standard Rate,,10,,
G012-1,Pioneer Vip Goat Skin a Grade,,True,1,48.51,55.7865,43.3125,49.81,,,,,,,,,,,False,False,False,Standard Rate,Standard Rate,,10,,
G012-1-3XL,Pioneer Vip Goat Skin a Grade,,True,1,73.192,84.1708,65.35,75.15,,,,,,,,,,,False,False,False,Standard Rate,Standard Rate,,10,,
G025-Y,Pioneer Nappa Glove Cowhide,,True,1,73.192,84.1708,65.35,75.15,,,,,,,,,,,False,False,False,Standard Rate,Standard Rate,,10,,
G012-2,Pioneer Vip Goat Skin a Grade Extended Cuff Elbow,,True,1,77.49,89.1135,69.1875,79.57,,,,,,,,,,,False,False,False,Standard Rate,Standard Rate,,10,,
G023-G,2.5 Lined Wrist Length Glove,,True,1,57.974,66.6701,51.7625,59.53,,,,,,,,,,,False,False,False,Standard Rate,Standard Rate,,10,,
G022-G,8 Lined Glove,,True,1,74.41,85.5715,66.4375,76.4,,,,,,,,,,,False,False,False,Standard Rate,Standard Rate,,10,,
G030,2.5 Chrome Leather Double Palm,,True,1,36.946,42.4879,32.9875,37.94,,,,,,,,,,,False,False,False,Standard Rate,Standard Rate,,10,,
G006,8 Chrome Leather Double Palm,,True,1,56.392,64.8508,50.35,57.9,,,,,,,,,,,False,False,False,Standard Rate,Standard Rate,,10,,
G005-AP,2.5 Chrome Leather Apron Palm,,True,1,50.652,58.2498,45.225,52.01,,,,,,,,,,,False,False,False,Standard Rate,Standard Rate,,10,,
G1025,2.5 Chrome Leather Apron Palm Once Off Special,,True,1,34.23,39.3645,30.5625,35.15,,,,,,,,,,,False,False,False,Standard Rate,Standard Rate,,10,,
G006-AP,8 Chrome Leather Apron Palm,,True,1,74.62,85.813,66.625,76.62,,,,,,,,,,,False,False,False,Standard Rate,Standard Rate,,10,,
G002-P-P-CD,Candy Stripe Pigskin,,True,1,40.32,46.368,36.0,41.4,,,,,,,,,,,False,False,False,Standard Rate,Standard Rate,,10,,
G012-P,Vip Pig Skin Split Leather Glove,,True,1,52.234,60.0691,46.6375,53.63,,,,,,,,,,,False,False,False,Standard Rate,Standard Rate,,10,,
G012-3-CR,Vip Furniture Leather Color,,True,1,70.098,80.6127,62.5875,71.98,,,,,,,,,,,False,False,False,Standard Rate,Standard Rate,,10,,
G010-CD,Candy Stripe Rigger (Superior),,True,1,41.09,47.2535,36.6875,42.19,,,,,,,,,,,False,False,False,Standard Rate,Standard Rate,,10,,
G020,Pigskin Driver Glove with Cotton Back Elastic Velcro Cuff,,True,1,75.334,86.6341,67.2625,77.35,,,,,,,,,,,False,False,False,Standard Rate,Standard Rate,,10,,
G004-A-B,Pioneer 2.5 Lined Welding Glove Ab Grade,,True,1,76.258,87.6967,68.0875,78.3,,,,,,,,,,,False,False,False,Standard Rate,Standard Rate,,10,,
G090-G,Pioneer Hi-Vis Weight PVC Glove,,True,1,32.004,36.8046,28.575,32.86,,,,,,,,,,,False,False,False,Standard Rate,Standard Rate,,10,,
G093-G,Pioneer Hi-Vis Terry Palm PVC Glove,,True,1,42.686,49.0889,38.1125,43.83,,,,,,,,,,,False,False,False,Standard Rate,Standard Rate,,10,,
G094-G,Pioneer Hi-Vis PVC Reinforced,,True,1,60.27,69.3105,53.8125,61.88,,,,,,,,,,,False,False,False,Standard Rate,Standard Rate,,10,,
G095-G,Pioneer Hi-Vis PVC Reinforced,,True,1,65.506,75.3319,58.4875,67.26,,,,,,,,,,,False,False,False,Standard Rate,Standard Rate,,10,,
G091-RG,Pioneer Hi-Vis PVC Reinforced,,True,1,65.506,75.3319,58.4875,67.26,,,,,,,,,,,False,False,False,Standard Rate,Standard Rate,,10,,
G092-RG,Pioneer Hi-Vis PVC Reinforced,,True,1,75.054,86.3121,67.0125,77.06,,,,,,,,,,,False,False,False,Standard Rate,Standard Rate,,10,,
G621-O,Pioneer Foam PVC Glove Open Cuff,,True,1,63.07,72.5305,56.3125,64.76,,,,,,,,,,,False,False,False,Standard Rate,Standard Rate,,10,,
G622-O,Pioneerorange Foam PVC Glove Open Cuff,,True,1,72.464,83.3336,64.7,74.41,,,,,,,,,,,False,False,False,Standard Rate,Standard Rate,,10,,
G603-BLK,Pioneer and PVC Glove (Dyneema Interlayer)Cut Level 5,,True,1,236.6,272.09,211.25,242.94,,,,,,,,,,,False,False,False,Standard Rate,Standard Rate,,10,,
G013-R,Pioneer PVC Std Special,,True,1,19.88,22.862,17.75,20.41,,,,,,,,,,,False,False,False,Standard Rate,Standard Rate,,10,,
G014-R,Pioneer PVC Open Cuff,,True,1,25.326,29.1249,22.6125,26.0,,,,,,,,,,,False,False,False,Standard Rate,Standard Rate,,10,,
G016-R,Pioneer PVC Open Cuff,,True,1,35.798,41.1677,31.9625,36.76,,,,,,,,,,,False,False,False,Standard Rate,Standard Rate,,10,,
G015-R,Pioneer PVC Open Cuff,,True,1,40.18,46.207,35.875,41.26,,,,,,,,,,,False,False,False,Standard Rate,Standard Rate,,10,,
G016-S-R,Pioneer PVC Shoulder Length,,True,1,62.426,71.7899,55.7375,64.1,,,,,,,,,,,False,False,False,Standard Rate,Standard Rate,,10,,
G013-G-R,Pioneer PVC Terry Palm,,True,1,41.048,47.2052,36.65,42.15,,,,,,,,,,,False,False,False,Standard Rate,Standard Rate,,10,,
G014-G-R,Pioneer PVC Open Cuff Terry Palm,,True,1,51.66,59.409,46.125,53.04,,,,,,,,,,,False,False,False,Standard Rate,Standard Rate,,10,,
G016-G-R,Pioneer PVC Open Cuff Terry Palm,,True,1,57.4,66.01,51.25,58.94,,,,,,,,,,,False,False,False,Standard Rate,Standard Rate,,10,,
G096-BR,Pioneer Gorgon Heavy Duty PVC Glove,,True,1,39.466,45.3859,35.2375,40.52,,,,,,,,,,,False,False,False,Standard Rate,Standard Rate,,10,,
G077-BR,Pioneer Gorgon Heavy Duty PVC Glove Open Cuff,,True,1,45.416,52.2284,40.55,46.63,,,,,,,,,,,False,False,False,Standard Rate,Standard Rate,,10,,
G078-BR,Pioneer Gorgon Heavy Duty PVC Glove Open Cuff,,True,1,60.27,69.3105,53.8125,61.88,,,,,,,,,,,False,False,False,Standard Rate,Standard Rate,,10,,
G079-BR,Pioneer Gorgon Heavy Duty PVC Glove Open Cuff,,True,1,65.646,75.4929,58.6125,67.4,,,,,,,,,,,False,False,False,Standard Rate,Standard Rate,,10,,
G080-BR,Pioneer Gorgon Heavy Duty PVC Glove Open Cuff,,True,1,71.68,82.432,64.0,73.6,,,,,,,,,,,False,False,False,Standard Rate,Standard Rate,,10,,
G081-BR,Pioneer Gorgon Heavy Duty PVC Glove Open Cuff,,True,1,159.292,183.1858,142.225,163.56,,,,,,,,,,,False,False,False,Standard Rate,Standard Rate,,10,,
G088-G,Pioneer Double Dipped PVC with Jersey Interlock Glove Series Open Cuff Jersey Liner,,True,1,77.49,89.1135,69.1875,79.57,,,,,,,,,,,False,False,False,Standard Rate,Standard Rate,,10,,
G085-BLK,Pioneer Chipped Palm PVC Glove Chip Palm PVC Glove,,True,1,47.502,54.6273,42.4125,48.77,,,,,,,,,,,False,False,False,Standard Rate,Standard Rate,,10,,
